resnext50_32x4d
epoch	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	
21	0.837500	0.962500	0.945000	0.960000	0.965000	0.952500	0.927500	0.990000	0.840000	0.907500	0.887500	0.932500	0.860000	0.795000	0.902500	0.852500	0.832500	0.912500	0.900000	0.830000	
22	0.855000	0.972500	0.932500	0.952500	0.962500	0.960000	0.915000	0.972500	0.837500	0.917500	0.870000	0.902500	0.875000	0.852500	0.910000	0.835000	0.822500	0.922500	0.852500	0.847500	
23	0.885000	0.935000	0.940000	0.967500	0.965000	0.962500	0.927500	0.970000	0.845000	0.917500	0.887500	0.935000	0.890000	0.807500	0.905000	0.857500	0.815000	0.910000	0.880000	0.860000	
24	0.827500	0.950000	0.925000	0.967500	0.962500	0.955000	0.925000	0.967500	0.842500	0.932500	0.892500	0.935000	0.822500	0.812500	0.897500	0.847500	0.862500	0.910000	0.887500	0.847500	
25	0.835000	0.982500	0.937500	0.962500	0.952500	0.957500	0.922500	0.965000	0.862500	0.945000	0.890000	0.905000	0.872500	0.765000	0.902500	0.832500	0.830000	0.910000	0.912500	0.830000	
26	0.850000	0.960000	0.932500	0.952500	0.970000	0.952500	0.927500	0.972500	0.852500	0.940000	0.892500	0.960000	0.855000	0.787500	0.905000	0.870000	0.845000	0.902500	0.907500	0.825000	
27	0.857500	0.962500	0.940000	0.970000	0.965000	0.960000	0.925000	0.970000	0.837500	0.932500	0.890000	0.910000	0.865000	0.840000	0.905000	0.842500	0.795000	0.902500	0.880000	0.855000	
28	0.832500	0.957500	0.942500	0.960000	0.955000	0.950000	0.922500	0.975000	0.822500	0.940000	0.865000	0.920000	0.882500	0.820000	0.895000	0.827500	0.830000	0.915000	0.892500	0.855000	
29	0.840000	0.962500	0.937500	0.960000	0.970000	0.967500	0.910000	0.972500	0.850000	0.942500	0.882500	0.940000	0.855000	0.822500	0.905000	0.842500	0.835000	0.925000	0.920000	0.832500	
mean:	0.848250	0.960250	0.937500	0.960750	0.962500	0.957500	0.922250	0.974250	0.840000	0.930500	0.883750	0.928000	0.867000	0.808250	0.902750	0.846250	0.828750	0.912250	0.892250	0.843250	
